,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance,CfExternalRiskEstimate,CfMSinceOldestTradeOpen,CfMSinceMostRecentTradeOpen,CfAverageMInFile,CfNumSatisfactoryTrades,CfNumTrades60Ever2DerogPubRec,CfNumTrades90Ever2DerogPubRec,CfPercentTradesNeverDelq,CfMSinceMostRecentDelq,CfMaxDelq2PublicRecLast12M,CfMaxDelqEver,CfNumTotalTrades,CfNumTradesOpeninLast12M,CfPercentInstallTrades,CfMSinceMostRecentInqexcl7days,CfNumInqLast6M,CfNumInqLast6Mexcl7days,CfNetFractionRevolvingBurden,CfNetFractionInstallBurden,CfNumRevolvingTradesWBalance,CfNumInstallTradesWBalance,CfNumBank2NatlTradesWHighUtilization,CfPercentTradesWBalance,GoalScore,GoalValue,GoalName,method,model
660,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,80.0,158.0,7.0,58.0,25.0,0.0,0.0,100.0,-7.0,6.0,7.0,26.0,1.0,19.0,13.0,0.0,0.0,19.0,80.0,2.0,2.0,1.0,50.0,0.8397448062896729,1,RiskPerformance,DiCE-kdtree,XGBoost
6235,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,78.0,155.0,5.0,70.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,20.0,0.0,1.0,1.0,41.0,22.0,2.0,3.0,1.0,63.0,0.7290465831756592,1,RiskPerformance,DiCE-kdtree,XGBoost
6995,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,82.0,163.0,5.0,58.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,3.0,29.0,4.0,2.0,1.0,7.0,75.0,3.0,2.0,0.0,38.0,0.8276911973953247,1,RiskPerformance,DiCE-kdtree,XGBoost
6318,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,84.0,138.0,5.0,52.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,44.0,0.0,1.0,1.0,9.0,67.0,5.0,4.0,0.0,69.0,0.7563540935516357,1,RiskPerformance,DiCE-kdtree,XGBoost
7426,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,79.0,163.0,1.0,70.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,3.0,43.0,0.0,2.0,2.0,32.0,78.0,3.0,3.0,0.0,75.0,0.644384503364563,1,RiskPerformance,DiCE-kdtree,XGBoost
9799,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,77.0,107.0,3.0,52.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,33.0,0.0,1.0,1.0,17.0,100.0,4.0,2.0,1.0,55.0,0.5483077764511108,1,RiskPerformance,DiCE-kdtree,XGBoost
8991,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,79.0,135.0,3.0,59.0,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,3.0,45.0,0.0,1.0,1.0,2.0,51.0,2.0,4.0,1.0,60.0,0.7682114839553833,1,RiskPerformance,DiCE-kdtree,XGBoost
10101,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,84.0,144.0,8.0,64.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,44.0,-7.0,0.0,0.0,16.0,75.0,3.0,2.0,0.0,86.0,0.7499603033065796,1,RiskPerformance,DiCE-kdtree,XGBoost
9485,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,80.0,116.0,2.0,62.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,23.0,0.0,1.0,1.0,23.0,81.0,3.0,2.0,1.0,83.0,0.6997876763343811,1,RiskPerformance,DiCE-kdtree,XGBoost
4244,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,77.0,150.0,5.0,55.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,19.0,0.0,7.0,5.0,11.0,84.0,2.0,1.0,0.0,30.0,0.5657432079315186,1,RiskPerformance,DiCE-kdtree,XGBoost
8956,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,78.0,150.0,6.0,63.0,37.0,0.0,0.0,100.0,-7.0,7.0,8.0,40.0,1.0,18.0,0.0,0.0,0.0,3.0,63.0,2.0,2.0,0.0,50.0,0.8053053617477417,1,RiskPerformance,DiCE-kdtree,XGBoost
7696,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,89.0,150.0,19.0,69.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,33.0,-8.0,0.0,0.0,2.0,55.0,1.0,2.0,0.0,43.0,0.9185742139816284,1,RiskPerformance,DiCE-kdtree,XGBoost
7788,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,80.0,115.0,3.0,44.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,55.0,6.0,0.0,0.0,27.0,55.0,1.0,2.0,0.0,50.0,0.6196507215499878,1,RiskPerformance,DiCE-kdtree,XGBoost
8355,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,83.0,161.0,9.0,75.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,15.0,0.0,0.0,0.0,10.0,85.0,3.0,2.0,0.0,50.0,0.8090125918388367,1,RiskPerformance,DiCE-kdtree,XGBoost
1480,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,84.0,162.0,11.0,75.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,31.0,0.0,0.0,0.0,8.0,87.0,3.0,2.0,0.0,75.0,0.8023999333381653,1,RiskPerformance,DiCE-kdtree,XGBoost
7764,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,77.0,126.0,1.0,53.0,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,24.0,11.0,0.0,0.0,2.0,59.0,3.0,2.0,0.0,56.0,0.8266512155532837,1,RiskPerformance,DiCE-kdtree,XGBoost
7160,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,83.0,175.0,26.0,69.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,38.0,0.0,1.0,1.0,4.0,43.0,2.0,2.0,0.0,40.0,0.7989798188209534,1,RiskPerformance,DiCE-kdtree,XGBoost
4871,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,73.0,134.0,3.0,55.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,5.0,35.0,6.0,1.0,0.0,64.0,33.0,4.0,2.0,2.0,64.0,0.6364136934280396,1,RiskPerformance,DiCE-kdtree,XGBoost
383,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,82.0,163.0,4.0,71.0,25.0,0.0,0.0,100.0,-7.0,6.0,8.0,28.0,4.0,29.0,0.0,0.0,0.0,18.0,98.0,4.0,2.0,0.0,55.0,0.7804378271102905,1,RiskPerformance,DiCE-kdtree,XGBoost
9844,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,87.0,174.0,2.0,59.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,4.0,21.0,0.0,2.0,2.0,10.0,97.0,6.0,2.0,0.0,89.0,0.73659348487854,1,RiskPerformance,DiCE-kdtree,XGBoost
7913,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,84.0,140.0,10.0,60.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,26.0,0.0,0.0,0.0,4.0,88.0,3.0,2.0,0.0,45.0,0.790955126285553,1,RiskPerformance,DiCE-kdtree,XGBoost
7408,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,82.0,120.0,2.0,43.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,4.0,29.0,0.0,0.0,0.0,33.0,80.0,2.0,4.0,0.0,86.0,0.6284388899803162,1,RiskPerformance,DiCE-kdtree,XGBoost
8133,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,74.0,100.0,2.0,32.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,6.0,30.0,3.0,2.0,2.0,15.0,93.0,4.0,2.0,1.0,43.0,0.6463890075683594,1,RiskPerformance,DiCE-kdtree,XGBoost
8773,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,76.0,167.0,16.0,81.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,0.0,17.0,-7.0,0.0,0.0,35.0,70.0,4.0,2.0,2.0,67.0,0.7539483308792114,1,RiskPerformance,DiCE-kdtree,XGBoost
2302,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,72.0,166.0,2.0,58.0,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,5.0,20.0,-7.0,0.0,0.0,34.0,90.0,4.0,2.0,1.0,33.0,0.5473378896713257,1,RiskPerformance,DiCE-kdtree,XGBoost
7542,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,87.0,154.0,13.0,61.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,50.0,-7.0,0.0,0.0,15.0,32.0,1.0,3.0,0.0,50.0,0.7615673542022705,1,RiskPerformance,DiCE-kdtree,XGBoost
8354,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,78.0,144.0,1.0,39.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,6.0,37.0,0.0,1.0,1.0,3.0,82.0,3.0,4.0,0.0,53.0,0.656071126461029,1,RiskPerformance,DiCE-kdtree,XGBoost
6093,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,83.0,150.0,9.0,64.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,32.0,0.0,2.0,2.0,13.0,2.0,2.0,2.0,0.0,40.0,0.7895146608352661,1,RiskPerformance,DiCE-kdtree,XGBoost
1831,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,83.0,147.0,2.0,51.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,3.0,26.0,0.0,0.0,0.0,5.0,86.0,3.0,3.0,0.0,60.0,0.7422252297401428,1,RiskPerformance,DiCE-kdtree,XGBoost
10429,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,0,77.0,168.0,14.0,72.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,29.0,2.0,1.0,1.0,29.0,76.0,2.0,1.0,1.0,50.0,0.7991002798080444,1,RiskPerformance,DiCE-kdtree,XGBoost
6308,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,70.0,126.0,5.0,49.0,49.0,0.0,0.0,100.0,-7.0,7.0,8.0,49.0,10.0,29.0,1.0,2.0,2.0,46.0,78.0,6.0,3.0,2.0,56.0,0.5176763534545898,1,RiskPerformance,DiCE-kdtree,XGBoost
8133,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,74.0,100.0,2.0,32.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,6.0,30.0,3.0,2.0,2.0,15.0,93.0,4.0,2.0,1.0,43.0,0.6463890075683594,1,RiskPerformance,DiCE-kdtree,XGBoost
10216,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,72.0,113.0,13.0,62.0,37.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,0.0,24.0,1.0,2.0,2.0,46.0,78.0,10.0,5.0,4.0,71.0,0.5720534920692444,1,RiskPerformance,DiCE-kdtree,XGBoost
9136,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,79.0,96.0,3.0,49.0,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,3.0,50.0,-7.0,2.0,2.0,20.0,81.0,5.0,4.0,1.0,75.0,0.5225982666015625,1,RiskPerformance,DiCE-kdtree,XGBoost
8427,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,77.0,110.0,17.0,48.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,39.0,0.0,2.0,2.0,22.0,67.0,4.0,3.0,0.0,64.0,0.5318278074264526,1,RiskPerformance,DiCE-kdtree,XGBoost
8000,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,73.0,149.0,3.0,62.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,5.0,20.0,2.0,2.0,2.0,30.0,58.0,4.0,3.0,3.0,58.0,0.7675945162773132,1,RiskPerformance,DiCE-kdtree,XGBoost
324,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,76.0,128.0,3.0,47.0,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,3.0,22.0,0.0,3.0,3.0,16.0,42.0,7.0,2.0,1.0,64.0,0.6361181139945984,1,RiskPerformance,DiCE-kdtree,XGBoost
4895,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,79.0,94.0,5.0,52.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,16.0,5.0,2.0,2.0,10.0,78.0,5.0,2.0,0.0,50.0,0.7567684054374695,1,RiskPerformance,DiCE-kdtree,XGBoost
6364,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,76.0,138.0,5.0,48.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,2.0,35.0,0.0,0.0,0.0,40.0,72.0,2.0,2.0,1.0,50.0,0.5111590027809143,1,RiskPerformance,DiCE-kdtree,XGBoost
7974,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,69.0,127.0,11.0,57.0,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,34.0,4.0,2.0,2.0,48.0,91.0,5.0,3.0,3.0,80.0,0.5431898236274719,1,RiskPerformance,DiCE-kdtree,XGBoost
4669,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,72.0,111.0,4.0,32.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,3.0,24.0,21.0,0.0,0.0,50.0,100.0,5.0,2.0,2.0,57.0,0.5829200148582458,1,RiskPerformance,DiCE-kdtree,XGBoost
749,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,81.0,120.0,13.0,42.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,25.0,3.0,2.0,2.0,34.0,36.0,1.0,1.0,0.0,67.0,0.7071945667266846,1,RiskPerformance,DiCE-kdtree,XGBoost
6415,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,71.0,109.0,16.0,48.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,0.0,26.0,0.0,3.0,3.0,26.0,64.0,4.0,2.0,1.0,38.0,0.5194645524024963,1,RiskPerformance,DiCE-kdtree,XGBoost
10419,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,73.0,118.0,2.0,45.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,33.0,2.0,1.0,1.0,24.0,86.0,6.0,4.0,1.0,71.0,0.6355862021446228,1,RiskPerformance,DiCE-kdtree,XGBoost
4732,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,78.0,112.0,3.0,57.0,39.0,0.0,0.0,100.0,-7.0,7.0,8.0,41.0,2.0,33.0,2.0,3.0,2.0,5.0,87.0,3.0,3.0,0.0,67.0,0.8361714482307434,1,RiskPerformance,DiCE-kdtree,XGBoost
5428,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,78.0,126.0,7.0,58.0,41.0,0.0,0.0,100.0,-7.0,7.0,8.0,45.0,2.0,51.0,0.0,2.0,2.0,14.0,75.0,3.0,5.0,0.0,50.0,0.6851289868354797,1,RiskPerformance,DiCE-kdtree,XGBoost
4576,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,78.0,108.0,2.0,43.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,4.0,39.0,-7.0,2.0,2.0,15.0,50.0,4.0,3.0,1.0,78.0,0.5388190150260925,1,RiskPerformance,DiCE-kdtree,XGBoost
7944,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,71.0,142.0,1.0,60.0,37.0,0.0,0.0,100.0,-7.0,7.0,8.0,40.0,7.0,50.0,3.0,3.0,3.0,64.0,78.0,4.0,6.0,2.0,71.0,0.6180364489555359,1,RiskPerformance,DiCE-kdtree,XGBoost
7255,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,81.0,159.0,3.0,48.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,4.0,32.0,0.0,2.0,1.0,26.0,85.0,5.0,3.0,2.0,69.0,0.624318540096283,1,RiskPerformance,DiCE-kdtree,XGBoost
857,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,74.0,89.0,5.0,44.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,2.0,33.0,7.0,0.0,0.0,26.0,84.0,5.0,3.0,1.0,62.0,0.6265278458595276,1,RiskPerformance,DiCE-kdtree,XGBoost
9839,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,75.0,117.0,1.0,59.0,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.0,19.0,0.0,1.0,1.0,29.0,98.0,3.0,3.0,2.0,43.0,0.5675126910209656,1,RiskPerformance,DiCE-kdtree,XGBoost
8322,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,84.0,123.0,1.0,48.0,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,7.0,18.0,4.0,1.0,1.0,10.0,80.0,4.0,2.0,0.0,35.0,0.8198078274726868,1,RiskPerformance,DiCE-kdtree,XGBoost
9799,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,77.0,107.0,3.0,52.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,33.0,0.0,1.0,1.0,17.0,100.0,4.0,2.0,1.0,55.0,0.5483077764511108,1,RiskPerformance,DiCE-kdtree,XGBoost
4968,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,77.0,132.0,8.0,70.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,48.0,3.0,2.0,2.0,21.0,88.0,2.0,3.0,0.0,71.0,0.7753423452377319,1,RiskPerformance,DiCE-kdtree,XGBoost
10372,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,73.0,153.0,3.0,75.0,46.0,0.0,0.0,100.0,-7.0,7.0,8.0,46.0,8.0,17.0,1.0,2.0,2.0,38.0,89.0,3.0,5.0,2.0,44.0,0.6942294836044312,1,RiskPerformance,DiCE-kdtree,XGBoost
2194,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,83.0,122.0,0.0,61.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.0,26.0,0.0,2.0,2.0,2.0,76.0,2.0,2.0,0.0,50.0,0.7395365238189697,1,RiskPerformance,DiCE-kdtree,XGBoost
7258,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,80.0,80.0,4.0,39.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,2.0,28.0,0.0,2.0,2.0,7.0,87.0,1.0,2.0,0.0,27.0,0.5871252417564392,1,RiskPerformance,DiCE-kdtree,XGBoost
6972,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,73.0,139.0,6.0,43.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,3.0,36.0,1.0,2.0,2.0,8.0,86.0,3.0,2.0,1.0,71.0,0.5642810463905334,1,RiskPerformance,DiCE-kdtree,XGBoost
2321,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,76.0,94.0,2.0,49.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,5.0,33.0,-7.0,4.0,4.0,20.0,81.0,2.0,4.0,0.0,40.0,0.5528555512428284,1,RiskPerformance,DiCE-kdtree,XGBoost
674,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,83.0,107.0,3.0,60.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,42.0,3.0,1.0,1.0,28.0,95.0,1.0,3.0,0.0,80.0,0.7679421305656433,1,RiskPerformance,DiCE-kdtree,XGBoost
6453,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,72.0,131.0,7.0,57.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,2.0,25.0,0.0,0.0,0.0,28.0,42.0,6.0,2.0,2.0,50.0,0.5006847977638245,1,RiskPerformance,DiCE-kdtree,XGBoost
220,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,81.0,99.0,1.0,54.0,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.0,1.0,25.0,0.0,2.0,2.0,8.0,42.0,2.0,3.0,0.0,67.0,0.7652819156646729,1,RiskPerformance,DiCE-kdtree,XGBoost
9986,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,70.0,148.0,3.0,59.0,46.0,0.0,0.0,100.0,-7.0,7.0,8.0,46.0,2.0,35.0,0.0,2.0,2.0,28.0,38.0,4.0,2.0,1.0,41.0,0.540449321269989,1,RiskPerformance,DiCE-kdtree,XGBoost
7764,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,77.0,126.0,1.0,53.0,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,24.0,11.0,0.0,0.0,2.0,59.0,3.0,2.0,0.0,56.0,0.8266512155532837,1,RiskPerformance,DiCE-kdtree,XGBoost
165,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,72.0,132.0,2.0,65.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,3.0,42.0,2.0,3.0,3.0,40.0,70.0,5.0,3.0,2.0,73.0,0.6808679699897766,1,RiskPerformance,DiCE-kdtree,XGBoost
3694,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,79.0,106.0,2.0,39.0,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,1.0,50.0,3.0,1.0,1.0,26.0,65.0,2.0,3.0,0.0,63.0,0.6614084839820862,1,RiskPerformance,DiCE-kdtree,XGBoost
9036,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,80.0,138.0,1.0,52.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,25.0,0.0,2.0,2.0,32.0,87.0,1.0,2.0,-8.0,75.0,0.5711765289306641,1,RiskPerformance,DiCE-kdtree,XGBoost
4031,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,74.0,111.0,3.0,65.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,29.0,3.0,1.0,1.0,55.0,100.0,3.0,2.0,3.0,56.0,0.6275595426559448,1,RiskPerformance,DiCE-kdtree,XGBoost
7792,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,75.0,129.0,11.0,57.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,38.0,12.0,1.0,0.0,32.0,71.0,4.0,4.0,0.0,67.0,0.7869627475738525,1,RiskPerformance,DiCE-kdtree,XGBoost
1475,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,76.0,98.0,11.0,50.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,27.0,0.0,0.0,0.0,42.0,60.0,2.0,2.0,1.0,63.0,0.5417529344558716,1,RiskPerformance,DiCE-kdtree,XGBoost
3035,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,75.0,121.0,3.0,52.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,4.0,19.0,22.0,0.0,0.0,34.0,85.0,5.0,4.0,1.0,75.0,0.7003418803215027,1,RiskPerformance,DiCE-kdtree,XGBoost
3390,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,83.0,108.0,14.0,57.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,27.0,0.0,2.0,2.0,6.0,54.0,3.0,2.0,0.0,56.0,0.6816994547843933,1,RiskPerformance,DiCE-kdtree,XGBoost
2556,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,77.0,98.0,1.0,46.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,5.0,30.0,-7.0,4.0,4.0,2.0,92.0,3.0,3.0,0.0,46.0,0.5267216563224792,1,RiskPerformance,DiCE-kdtree,XGBoost
